TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315972333.5538361,00000000-0000-0000-0000-000000057471,OTHERS,1818.1065902815344,426.8441575898812,PIT
315972333.65502185,00000000-0000-0000-0000-000000057471,OTHERS,1819.5276311580967,428.2273991964003,PIT
315972333.75899464,00000000-0000-0000-0000-000000057471,OTHERS,1819.527631162674,428.2273991788817,PIT
315972333.85810494,00000000-0000-0000-0000-000000057471,OTHERS,1823.12092603268,431.2588126178552,PIT
315972333.95922035,00000000-0000-0000-0000-000000057471,OTHERS,1823.108687677077,431.3391841610512,PIT
315972334.04915583,00000000-0000-0000-0000-000000057471,OTHERS,1824.112004868704,431.563031899822,PIT
315972334.15105474,00000000-0000-0000-0000-000000057471,OTHERS,1824.1120048744624,431.5630318809032,PIT
315972334.2510669,00000000-0000-0000-0000-000000057471,OTHERS,1824.112004880221,431.5630318619849,PIT
315972334.3510696,00000000-0000-0000-0000-000000057471,OTHERS,1824.112004885981,431.5630318430658,PIT
315972333.25229704,00000000-0000-0000-0000-000000057487,OTHERS,1769.289562141584,386.52006509435495,PIT
315972333.3543746,00000000-0000-0000-0000-000000057487,OTHERS,1769.970599133395,387.0217954821874,PIT
315972333.45557386,00000000-0000-0000-0000-000000057487,OTHERS,1770.5259411489085,387.5674155707072,PIT
315972333.5538361,00000000-0000-0000-0000-000000057487,OTHERS,1771.1317375769397,387.8310871702345,PIT
315972333.65502185,00000000-0000-0000-0000-000000057487,OTHERS,1771.7220260616166,388.51305500952975,PIT
315972333.75899464,00000000-0000-0000-0000-000000057487,OTHERS,1772.2694285014609,388.9489727213932,PIT
315972333.85810494,00000000-0000-0000-0000-000000057487,OTHERS,1772.8572650850938,389.42919084261496,PIT
315972333.95922035,00000000-0000-0000-0000-000000057487,OTHERS,1773.3617299811465,389.85220934284513,PIT
315972334.04915583,00000000-0000-0000-0000-000000057487,OTHERS,1773.9652774616227,390.3678755689251,PIT
315972334.15105474,00000000-0000-0000-0000-000000057487,OTHERS,1774.275686378086,390.6670071933278,PIT
315972334.2510669,00000000-0000-0000-0000-000000057487,OTHERS,1774.5471803401624,390.9620235329813,PIT
315972334.3510696,00000000-0000-0000-0000-000000057487,OTHERS,1774.4063088895791,391.02878720662005,PIT
315972334.45146793,00000000-0000-0000-0000-000000057487,OTHERS,1775.8651908228137,391.977845815547,PIT
315972334.55053127,00000000-0000-0000-0000-000000057487,OTHERS,1776.870821705476,392.627420246754,PIT
315972334.6492877,00000000-0000-0000-0000-000000057487,OTHERS,1776.7281352797906,392.66392308289176,PIT
315972334.74861884,00000000-0000-0000-0000-000000057487,OTHERS,1776.911819018489,392.9062730083512,PIT
315972334.85129935,00000000-0000-0000-0000-000000057487,OTHERS,1777.2347105144836,393.15165392613113,PIT
315972334.94945765,00000000-0000-0000-0000-000000057487,OTHERS,1777.4919508297828,393.33469907670434,PIT
315972335.050746,00000000-0000-0000-0000-000000057487,OTHERS,1777.8236844097237,393.58903178382553,PIT
315972335.1523172,00000000-0000-0000-0000-000000057487,OTHERS,1778.1007149859936,393.8147189858478,PIT
315972335.2623056,00000000-0000-0000-0000-000000057487,OTHERS,1778.3069507551395,393.9246743728813,PIT
315972335.3600279,00000000-0000-0000-0000-000000057487,OTHERS,1778.6280047891164,394.2144248842155,PIT
315972335.45321417,00000000-0000-0000-0000-000000057487,OTHERS,1778.8361385812332,394.38949989821737,PIT
315972335.5497027,00000000-0000-0000-0000-000000057487,OTHERS,1779.0527165891715,394.5615078473378,PIT
315972335.6449998,00000000-0000-0000-0000-000000057487,OTHERS,1779.238098463704,394.7009751294288,PIT
315972335.75021136,00000000-0000-0000-0000-000000057487,OTHERS,1779.4406811263434,394.84456686620064,PIT
315972335.84897685,00000000-0000-0000-0000-000000057487,OTHERS,1779.6187644019028,394.9592806664559,PIT
315972335.94824475,00000000-0000-0000-0000-000000057487,OTHERS,1779.714066823785,395.08858798969175,PIT
315972336.04916114,00000000-0000-0000-0000-000000057487,OTHERS,1779.8096896087802,395.2135723074082,PIT
315972336.1512478,00000000-0000-0000-0000-000000057487,OTHERS,1779.8897075149966,395.2797297805844,PIT
315972336.25336164,00000000-0000-0000-0000-000000057487,OTHERS,1780.0496086609107,395.4272843882033,PIT
315972336.35073835,00000000-0000-0000-0000-000000057487,OTHERS,1780.1284897619234,395.5530884893786,PIT
315972336.4531622,00000000-0000-0000-0000-000000057487,OTHERS,1780.2120802570194,395.6469080737433,PIT
315972336.55683976,00000000-0000-0000-0000-000000057487,OTHERS,1780.2863094136958,395.7090630613724,PIT
315972336.6539576,00000000-0000-0000-0000-000000057487,OTHERS,1780.3242893852423,395.75711701499984,PIT
315972336.750269,00000000-0000-0000-0000-000000057487,OTHERS,1780.3834282434295,395.81889637668,PIT
315972336.84391814,00000000-0000-0000-0000-000000057487,OTHERS,1780.423268702909,395.8348655567925,PIT
315972336.96327657,00000000-0000-0000-0000-000000057487,OTHERS,1780.5528575523117,395.9779393458786,PIT
315972337.05401343,00000000-0000-0000-0000-000000057487,OTHERS,1780.562322385659,395.97348459573874,PIT
315972337.16375786,00000000-0000-0000-0000-000000057487,OTHERS,1780.5729809212671,396.2567938102565,PIT
315972337.24840605,00000000-0000-0000-0000-000000057487,OTHERS,1780.613695256794,396.1132162430406,PIT
315972337.35458213,00000000-0000-0000-0000-000000057487,OTHERS,1780.724118128703,396.1054226977441,PIT
315972337.4485729,00000000-0000-0000-0000-000000057487,OTHERS,1780.7109013404663,396.29045038234887,PIT
315972337.5446156,00000000-0000-0000-0000-000000057487,OTHERS,1780.6884831353782,396.3521270686405,PIT
315972337.6428197,00000000-0000-0000-0000-000000057487,OTHERS,1780.684031942021,396.3209085594875,PIT
315972337.74713194,00000000-0000-0000-0000-000000057487,OTHERS,1780.8460403224374,396.30483038634,PIT
315972337.8496787,00000000-0000-0000-0000-000000057487,OTHERS,1780.6179153053638,396.3285055449029,PIT
315972337.9485953,00000000-0000-0000-0000-000000057487,OTHERS,1780.800304121576,396.5202838307818,PIT
315972338.0475016,00000000-0000-0000-0000-000000057487,OTHERS,1780.9466939861636,396.7121460924197,PIT
315972338.1461541,00000000-0000-0000-0000-000000057487,OTHERS,1781.045680378198,396.8227711151822,PIT
315972333.25229704,00000000-0000-0000-0000-000000057492,OTHERS,1762.9736944799045,419.2287052545269,PIT
315972333.3543746,00000000-0000-0000-0000-000000057492,OTHERS,1763.1231477420138,419.1587355288633,PIT
315972333.45557386,00000000-0000-0000-0000-000000057492,OTHERS,1762.9660401750823,419.24809448408655,PIT
315972333.5538361,00000000-0000-0000-0000-000000057492,OTHERS,1762.692344428536,419.3814600268532,PIT
315972333.65502185,00000000-0000-0000-0000-000000057492,OTHERS,1762.707101344473,419.4330444481601,PIT
315972333.75899464,00000000-0000-0000-0000-000000057492,OTHERS,1762.6597925095534,419.3555672173157,PIT
315972333.85810494,00000000-0000-0000-0000-000000057492,OTHERS,1762.7343287707513,419.32341307173897,PIT
315972333.95922035,00000000-0000-0000-0000-000000057492,OTHERS,1762.7424555905125,419.2992032227983,PIT
315972334.04915583,00000000-0000-0000-0000-000000057492,OTHERS,1762.8491454886996,419.3431879345293,PIT
315972334.15105474,00000000-0000-0000-0000-000000057492,OTHERS,1762.7436714665262,419.3081469557898,PIT
315972334.2510669,00000000-0000-0000-0000-000000057492,OTHERS,1762.695736982149,419.33151107919457,PIT
315972334.3510696,00000000-0000-0000-0000-000000057492,OTHERS,1762.7229697708285,419.36696667842864,PIT
315972334.45146793,00000000-0000-0000-0000-000000057492,OTHERS,1762.7049042655726,419.3590345611465,PIT
315972334.55053127,00000000-0000-0000-0000-000000057492,OTHERS,1762.6146797221734,419.4107396564978,PIT
315972334.6492877,00000000-0000-0000-0000-000000057492,OTHERS,1762.6283010964623,419.4058005083232,PIT
315972334.74861884,00000000-0000-0000-0000-000000057492,OTHERS,1762.7342880624915,419.41302081102447,PIT
315972334.85129935,00000000-0000-0000-0000-000000057492,OTHERS,1762.78519574068,419.36306412228674,PIT
315972334.94945765,00000000-0000-0000-0000-000000057492,OTHERS,1762.772191620441,419.4437312526396,PIT
315972335.050746,00000000-0000-0000-0000-000000057492,OTHERS,1762.7616972862568,419.43125268151823,PIT
315972335.1523172,00000000-0000-0000-0000-000000057492,OTHERS,1762.7407718042184,419.4514779684954,PIT
315972335.2623056,00000000-0000-0000-0000-000000057492,OTHERS,1762.63210745553,419.59625479184393,PIT
315972335.3600279,00000000-0000-0000-0000-000000057492,OTHERS,1762.6676981342823,419.5388872473092,PIT
315972335.45321417,00000000-0000-0000-0000-000000057492,OTHERS,1762.6638519172257,419.53718555882506,PIT
315972335.5497027,00000000-0000-0000-0000-000000057492,OTHERS,1762.6511850304391,419.5591043303244,PIT
315972335.6449998,00000000-0000-0000-0000-000000057492,OTHERS,1762.5911497934576,419.6537997128977,PIT
315972335.75021136,00000000-0000-0000-0000-000000057492,OTHERS,1762.5749493511084,419.6449418284087,PIT
315972335.84897685,00000000-0000-0000-0000-000000057492,OTHERS,1762.6452056178507,419.588024650616,PIT
315972335.94824475,00000000-0000-0000-0000-000000057492,OTHERS,1762.6450894199106,419.5755188426276,PIT
315972336.04916114,00000000-0000-0000-0000-000000057492,OTHERS,1762.6427641762152,419.59942205703067,PIT
315972336.1512478,00000000-0000-0000-0000-000000057492,OTHERS,1762.6146709788047,419.6015191547328,PIT
315972336.25336164,00000000-0000-0000-0000-000000057492,OTHERS,1762.5891673895003,419.60354918805086,PIT
315972336.35073835,00000000-0000-0000-0000-000000057492,OTHERS,1762.533913007457,419.6442005755082,PIT
315972336.4531622,00000000-0000-0000-0000-000000057492,OTHERS,1762.5838831362412,419.63142110821775,PIT
315972336.55683976,00000000-0000-0000-0000-000000057492,OTHERS,1762.5684068993896,419.66214429250687,PIT
315972336.6539576,00000000-0000-0000-0000-000000057492,OTHERS,1762.4402619657749,419.6828792271265,PIT
315972336.750269,00000000-0000-0000-0000-000000057492,OTHERS,1762.4220819353309,419.6265019586768,PIT
315972336.84391814,00000000-0000-0000-0000-000000057492,OTHERS,1762.7350019156866,419.2078970730735,PIT
315972336.96327657,00000000-0000-0000-0000-000000057492,OTHERS,1763.1685233633716,418.7562901184313,PIT
315972337.05401343,00000000-0000-0000-0000-000000057492,OTHERS,1763.168523360285,418.7562901221252,PIT
315972337.16375786,00000000-0000-0000-0000-000000057492,OTHERS,1763.168523357199,418.75629012582016,PIT
315972337.24840605,00000000-0000-0000-0000-000000057492,OTHERS,1761.9523793980793,420.5299696755954,PIT
315972337.35458213,00000000-0000-0000-0000-000000057492,OTHERS,1762.2604694938989,420.01035420116807,PIT
315972337.4485729,00000000-0000-0000-0000-000000057492,OTHERS,1762.5038671282666,419.81980249597086,PIT
315972337.5446156,00000000-0000-0000-0000-000000057492,OTHERS,1762.4522278706604,419.8301178279394,PIT
315972337.6428197,00000000-0000-0000-0000-000000057492,OTHERS,1762.4318203346074,419.83194688244896,PIT
315972337.74713194,00000000-0000-0000-0000-000000057492,OTHERS,1762.4086614685764,419.7567976645542,PIT
315972337.8496787,00000000-0000-0000-0000-000000057492,OTHERS,1762.434700713144,419.747530366796,PIT
315972337.9485953,00000000-0000-0000-0000-000000057492,OTHERS,1762.5101745922848,419.695563376783,PIT
315972338.0475016,00000000-0000-0000-0000-000000057492,OTHERS,1762.52445284472,419.6899958173145,PIT
315972338.1461541,00000000-0000-0000-0000-000000057492,OTHERS,1762.458505915368,419.7593322688285,PIT
315972333.25229704,00000000-0000-0000-0000-000000057494,OTHERS,1776.680329824513,420.0666665977282,PIT
315972333.3543746,00000000-0000-0000-0000-000000057494,OTHERS,1776.726672647472,420.02237973109504,PIT
315972333.45557386,00000000-0000-0000-0000-000000057494,OTHERS,1776.7548436295824,419.9880668579931,PIT
315972333.5538361,00000000-0000-0000-0000-000000057494,OTHERS,1776.68878553092,420.0537438977465,PIT
315972333.65502185,00000000-0000-0000-0000-000000057494,OTHERS,1776.6735537644602,420.1881907506637,PIT
315972333.75899464,00000000-0000-0000-0000-000000057494,OTHERS,1776.6544657622894,420.16735168997286,PIT
315972333.85810494,00000000-0000-0000-0000-000000057494,OTHERS,1776.6354818146156,420.157555284582,PIT
315972333.95922035,00000000-0000-0000-0000-000000057494,OTHERS,1776.641308795833,420.0024926307275,PIT
315972334.04915583,00000000-0000-0000-0000-000000057494,OTHERS,1776.6185997804273,420.1668283320162,PIT
315972334.15105474,00000000-0000-0000-0000-000000057494,OTHERS,1776.6172251104786,420.1769602061072,PIT
315972334.2510669,00000000-0000-0000-0000-000000057494,OTHERS,1776.576513753083,420.1539284182183,PIT
315972334.3510696,00000000-0000-0000-0000-000000057494,OTHERS,1776.578435177434,420.1199734775186,PIT
315972334.45146793,00000000-0000-0000-0000-000000057494,OTHERS,1776.590655609203,420.1295793266087,PIT
315972334.55053127,00000000-0000-0000-0000-000000057494,OTHERS,1776.53253726067,420.16962724467714,PIT
315972334.6492877,00000000-0000-0000-0000-000000057494,OTHERS,1776.5415029246506,420.1426963086618,PIT
315972334.74861884,00000000-0000-0000-0000-000000057494,OTHERS,1776.4690749634956,420.4088896079405,PIT
315972334.85129935,00000000-0000-0000-0000-000000057494,OTHERS,1776.5037356984792,420.3620846635909,PIT
315972334.94945765,00000000-0000-0000-0000-000000057494,OTHERS,1776.5017166491525,420.3588286776288,PIT
315972335.050746,00000000-0000-0000-0000-000000057494,OTHERS,1776.5343393193905,420.0629533406463,PIT
315972335.1523172,00000000-0000-0000-0000-000000057494,OTHERS,1776.439572605938,420.3002358957206,PIT
315972335.2623056,00000000-0000-0000-0000-000000057494,OTHERS,1776.3776373896058,420.4585799480298,PIT
315972335.3600279,00000000-0000-0000-0000-000000057494,OTHERS,1776.3740611937576,420.4412265250929,PIT
315972335.45321417,00000000-0000-0000-0000-000000057494,OTHERS,1776.323605396732,420.4842315155081,PIT
315972335.5497027,00000000-0000-0000-0000-000000057494,OTHERS,1776.213934290332,420.5600068773192,PIT
315972335.6449998,00000000-0000-0000-0000-000000057494,OTHERS,1776.3247192078302,420.5494472469903,PIT
315972335.75021136,00000000-0000-0000-0000-000000057494,OTHERS,1776.3125386067968,420.5960722595054,PIT
315972335.84897685,00000000-0000-0000-0000-000000057494,OTHERS,1776.2882068169024,420.5261337465493,PIT
315972335.94824475,00000000-0000-0000-0000-000000057494,OTHERS,1776.223586259053,420.6350193213203,PIT
315972336.04916114,00000000-0000-0000-0000-000000057494,OTHERS,1777.9221116253516,419.95004491861135,PIT
315972333.25229704,00000000-0000-0000-0000-000000057527,OTHERS,1801.6148196534543,421.0072847215915,PIT
315972333.3543746,00000000-0000-0000-0000-000000057527,OTHERS,1801.3217628569105,420.767884178868,PIT
315972333.45557386,00000000-0000-0000-0000-000000057527,OTHERS,1800.7794071317965,420.3041023196793,PIT
315972333.5538361,00000000-0000-0000-0000-000000057527,OTHERS,1800.3268473559956,419.8704153663888,PIT
315972333.65502185,00000000-0000-0000-0000-000000057527,OTHERS,1799.9674759375105,419.5411630048845,PIT
315972333.75899464,00000000-0000-0000-0000-000000057527,OTHERS,1799.5405918323356,419.1969144145021,PIT
315972333.85810494,00000000-0000-0000-0000-000000057527,OTHERS,1799.1330911114887,418.8084288703771,PIT
315972333.95922035,00000000-0000-0000-0000-000000057527,OTHERS,1798.6946440059469,418.4658399771848,PIT
315972334.04915583,00000000-0000-0000-0000-000000057527,OTHERS,1798.332274513562,418.1848167602314,PIT
315972334.15105474,00000000-0000-0000-0000-000000057527,OTHERS,1797.8738486623631,417.8220936672101,PIT
315972334.2510669,00000000-0000-0000-0000-000000057527,OTHERS,1797.4106503166558,417.3622246324632,PIT
315972334.3510696,00000000-0000-0000-0000-000000057527,OTHERS,1796.9330256748117,417.01938283725633,PIT
315972334.45146793,00000000-0000-0000-0000-000000057527,OTHERS,1796.5049999371024,416.6403230515404,PIT
315972334.55053127,00000000-0000-0000-0000-000000057527,OTHERS,1796.121733822832,416.29722398450576,PIT
315972334.6492877,00000000-0000-0000-0000-000000057527,OTHERS,1795.6989098746294,415.9083078810832,PIT
315972334.74861884,00000000-0000-0000-0000-000000057527,OTHERS,1795.1537677120143,415.5379586251043,PIT
315972334.85129935,00000000-0000-0000-0000-000000057527,OTHERS,1794.900140684712,415.3130084369232,PIT
315972334.94945765,00000000-0000-0000-0000-000000057527,OTHERS,1794.6490571515037,415.0773260061452,PIT
315972335.050746,00000000-0000-0000-0000-000000057527,OTHERS,1794.299811945213,414.77815937111535,PIT
315972335.1523172,00000000-0000-0000-0000-000000057527,OTHERS,1793.980590222347,414.52770781052,PIT
315972335.2623056,00000000-0000-0000-0000-000000057527,OTHERS,1793.639608022364,414.27602141547953,PIT
315972335.3600279,00000000-0000-0000-0000-000000057527,OTHERS,1793.30336949496,413.9789364613924,PIT
315972335.45321417,00000000-0000-0000-0000-000000057527,OTHERS,1793.0668889491674,413.81409545007233,PIT
315972335.5497027,00000000-0000-0000-0000-000000057527,OTHERS,1792.7642820236972,413.539970270847,PIT
315972335.6449998,00000000-0000-0000-0000-000000057527,OTHERS,1792.3947451610238,413.2422879948427,PIT
315972335.75021136,00000000-0000-0000-0000-000000057527,OTHERS,1792.1909234913137,413.02576052580207,PIT
315972335.84897685,00000000-0000-0000-0000-000000057527,OTHERS,1791.809953648584,412.7479140806742,PIT
315972335.94824475,00000000-0000-0000-0000-000000057527,OTHERS,1791.4955639283835,412.4296029500868,PIT
315972336.04916114,00000000-0000-0000-0000-000000057527,OTHERS,1791.182670250847,412.24558392060936,PIT
315972336.1512478,00000000-0000-0000-0000-000000057527,OTHERS,1790.8419024721563,411.98293374257736,PIT
315972336.25336164,00000000-0000-0000-0000-000000057527,OTHERS,1790.5413181210572,411.73235788114783,PIT
315972336.4531622,00000000-0000-0000-0000-000000057527,OTHERS,1789.911609448797,411.3128957960096,PIT
315972336.55683976,00000000-0000-0000-0000-000000057527,OTHERS,1789.5210331082908,411.1281682573745,PIT
315972336.6539576,00000000-0000-0000-0000-000000057527,OTHERS,1789.2594443488597,410.88610191645085,PIT
315972336.750269,00000000-0000-0000-0000-000000057527,OTHERS,1788.9381672014028,410.7029038420544,PIT
315972336.84391814,00000000-0000-0000-0000-000000057527,OTHERS,1788.59959037,410.5239479820774,PIT
315972336.96327657,00000000-0000-0000-0000-000000057527,OTHERS,1788.2284884656306,410.3189031690807,PIT
315972337.05401343,00000000-0000-0000-0000-000000057527,OTHERS,1787.832224788181,410.19051742548936,PIT
315972337.16375786,00000000-0000-0000-0000-000000057527,OTHERS,1787.5131356462707,410.0506835127679,PIT
315972337.24840605,00000000-0000-0000-0000-000000057527,OTHERS,1787.0774718035746,409.8781327219815,PIT
315972337.35458213,00000000-0000-0000-0000-000000057527,OTHERS,1786.718287177565,409.76946272171614,PIT
315972337.4485729,00000000-0000-0000-0000-000000057527,OTHERS,1786.3877260854902,409.7603398410438,PIT
315972337.5446156,00000000-0000-0000-0000-000000057527,OTHERS,1786.0293331517937,409.6598776839042,PIT
315972337.6428197,00000000-0000-0000-0000-000000057527,OTHERS,1785.6164413172337,409.6220623435132,PIT
315972337.74713194,00000000-0000-0000-0000-000000057527,OTHERS,1785.2905045603934,409.6067075781809,PIT
315972337.8496787,00000000-0000-0000-0000-000000057527,OTHERS,1784.7135791905173,409.5611598772758,PIT
315972337.9485953,00000000-0000-0000-0000-000000057527,OTHERS,1784.189689787862,409.54464205065017,PIT
315972338.0475016,00000000-0000-0000-0000-000000057527,OTHERS,1783.7751514285394,409.6050698643719,PIT
315972338.1461541,00000000-0000-0000-0000-000000057527,OTHERS,1783.3928355348685,409.679944287706,PIT
315972333.25229704,00000000-0000-0000-0000-000000057534,OTHERS,1773.0188704458676,423.6826733439457,PIT
